id,date,store_nbr,family,sales,onpromotion
1684746,2015-08-06,3,PRODUCE,5532.89,0
1685081,2015-08-06,4,BEAUTY,3.0,0
1685086,2015-08-06,4,CLEANING,625.0,1
1685109,2015-08-06,4,PRODUCE,1312.481,0
1685444,2015-08-06,5,BEAUTY,4.0,0
1685449,2015-08-06,5,CLEANING,809.0,3
1685472,2015-08-06,5,PRODUCE,1166.807,0
1685642,2015-08-06,6,BEAUTY,8.0,0
1685647,2015-08-06,6,CLEANING,917.0,1
1685670,2015-08-06,6,PRODUCE,1711.217,1
1685675,2015-08-06,7,BEAUTY,4.0,0
1685680,2015-08-06,7,CLEANING,933.0,2
1685703,2015-08-06,7,PRODUCE,3872.812,0
1685708,2015-08-06,8,BEAUTY,3.0,0
1685713,2015-08-06,8,CLEANING,928.0,1
1685736,2015-08-06,8,PRODUCE,3173.7709999999997,0
1685741,2015-08-06,9,BEAUTY,7.0,0
1685746,2015-08-06,9,CLEANING,1545.0,0
1685769,2015-08-06,9,PRODUCE,1322.243,0
1685774,2015-08-07,1,BEAUTY,1.0,0
1685779,2015-08-07,1,CLEANING,828.0,3
1685802,2015-08-07,1,PRODUCE,2291.863,0
1685807,2015-08-07,10,BEAUTY,1.0,0
1685812,2015-08-07,10,CLEANING,702.0,1
1685835,2015-08-07,10,PRODUCE,168.575,0
1686137,2015-08-07,2,BEAUTY,4.0,0
1686142,2015-08-07,2,CLEANING,911.0,1
1686165,2015-08-07,2,PRODUCE,2231.254,3
1686500,2015-08-07,3,BEAUTY,11.0,0
1686505,2015-08-07,3,CLEANING,1920.0,2
1686528,2015-08-07,3,PRODUCE,6664.967,0
1686863,2015-08-07,4,BEAUTY,10.0,0
1686868,2015-08-07,4,CLEANING,733.0,1
1686891,2015-08-07,4,PRODUCE,1993.4189999999999,0
1687226,2015-08-07,5,BEAUTY,4.0,0
1687231,2015-08-07,5,CLEANING,1021.0,3
1687254,2015-08-07,5,PRODUCE,1635.256,0
1687424,2015-08-07,6,BEAUTY,2.0,0
1687429,2015-08-07,6,CLEANING,1130.0,3
1687452,2015-08-07,6,PRODUCE,2000.879,0
1687457,2015-08-07,7,BEAUTY,6.0,0
1687462,2015-08-07,7,CLEANING,887.0,3
1687485,2015-08-07,7,PRODUCE,3987.9,0
1687490,2015-08-07,8,BEAUTY,2.0,0
1687495,2015-08-07,8,CLEANING,1037.0,2
1687518,2015-08-07,8,PRODUCE,3800.914,0
1687523,2015-08-07,9,BEAUTY,7.0,0
1687528,2015-08-07,9,CLEANING,1478.0,1
1687551,2015-08-07,9,PRODUCE,1086.7830000000001,0
1687556,2015-08-08,1,BEAUTY,3.0,0
1687561,2015-08-08,1,CLEANING,444.0,1
1687584,2015-08-08,1,PRODUCE,1862.12,0
1687589,2015-08-08,10,BEAUTY,1.0,0
1687594,2015-08-08,10,CLEANING,962.0,0
1687617,2015-08-08,10,PRODUCE,258.492,2
1687919,2015-08-08,2,BEAUTY,7.0,0
1687924,2015-08-08,2,CLEANING,880.0,2
1687947,2015-08-08,2,PRODUCE,2416.615,1
1688282,2015-08-08,3,BEAUTY,15.0,0
1688287,2015-08-08,3,CLEANING,1996.0,4
1688310,2015-08-08,3,PRODUCE,7026.391,0
1688645,2015-08-08,4,BEAUTY,4.0,0
1688650,2015-08-08,4,CLEANING,731.0,2
1688673,2015-08-08,4,PRODUCE,2100.587,0
1689008,2015-08-08,5,BEAUTY,4.0,0
1689013,2015-08-08,5,CLEANING,901.0,3
1689036,2015-08-08,5,PRODUCE,1657.864,0
1689206,2015-08-08,6,BEAUTY,7.0,0
1689211,2015-08-08,6,CLEANING,1283.0,2
1689234,2015-08-08,6,PRODUCE,2578.913,0
1689239,2015-08-08,7,BEAUTY,6.0,0
1689244,2015-08-08,7,CLEANING,664.0,2
1689267,2015-08-08,7,PRODUCE,3711.546,0
1689272,2015-08-08,8,BEAUTY,6.0,0
1689277,2015-08-08,8,CLEANING,1079.0,2
1689300,2015-08-08,8,PRODUCE,4739.202,1
1689305,2015-08-08,9,BEAUTY,5.0,0
1689310,2015-08-08,9,CLEANING,2172.0,0
1689333,2015-08-08,9,PRODUCE,1393.075,0
1689338,2015-08-09,1,BEAUTY,0.0,0
1689343,2015-08-09,1,CLEANING,207.0,1
1689366,2015-08-09,1,PRODUCE,974.039,0
1689371,2015-08-09,10,BEAUTY,1.0,0
1689376,2015-08-09,10,CLEANING,761.0,1
1689399,2015-08-09,10,PRODUCE,218.607,3
1689701,2015-08-09,2,BEAUTY,3.0,0
1689706,2015-08-09,2,CLEANING,703.0,2
1689729,2015-08-09,2,PRODUCE,2188.5860000000002,0
1690064,2015-08-09,3,BEAUTY,11.0,0
1690069,2015-08-09,3,CLEANING,1573.0,3
1690092,2015-08-09,3,PRODUCE,6277.434,0
1690427,2015-08-09,4,BEAUTY,1.0,0
1690432,2015-08-09,4,CLEANING,673.0,3
1690455,2015-08-09,4,PRODUCE,2119.532,0
1690790,2015-08-09,5,BEAUTY,6.0,0
1690795,2015-08-09,5,CLEANING,762.0,4
1690818,2015-08-09,5,PRODUCE,1491.418,6
1690988,2015-08-09,6,BEAUTY,6.0,0
1690993,2015-08-09,6,CLEANING,955.0,2
1691016,2015-08-09,6,PRODUCE,2309.0261,0
1691021,2015-08-09,7,BEAUTY,1.0,0
1691026,2015-08-09,7,CLEANING,573.0,2
1691049,2015-08-09,7,PRODUCE,2973.711,0
1691054,2015-08-09,8,BEAUTY,6.0,0
1691059,2015-08-09,8,CLEANING,1044.0,3
1691082,2015-08-09,8,PRODUCE,4098.419,0
1691087,2015-08-09,9,BEAUTY,4.0,0
1691092,2015-08-09,9,CLEANING,1729.0,0
1691115,2015-08-09,9,PRODUCE,1557.0339999999999,7
1691120,2015-08-10,1,BEAUTY,1.0,0
1691125,2015-08-10,1,CLEANING,175.0,1
1691148,2015-08-10,1,PRODUCE,881.5110000000001,0
1691153,2015-08-10,10,BEAUTY,1.0,0
1691158,2015-08-10,10,CLEANING,681.0,0
1691181,2015-08-10,10,PRODUCE,200.035,0
1691483,2015-08-10,2,BEAUTY,1.0,0
1691488,2015-08-10,2,CLEANING,934.0,3
1691511,2015-08-10,2,PRODUCE,2469.331,0
1691846,2015-08-10,3,BEAUTY,10.0,0
1691851,2015-08-10,3,CLEANING,2081.0,4
1691874,2015-08-10,3,PRODUCE,8712.412,0
1692209,2015-08-10,4,BEAUTY,2.0,0
1692214,2015-08-10,4,CLEANING,874.0,2
1692237,2015-08-10,4,PRODUCE,2522.611,0
1692572,2015-08-10,5,BEAUTY,6.0,0
1692577,2015-08-10,5,CLEANING,762.0,2
1692600,2015-08-10,5,PRODUCE,1584.556,0
1692770,2015-08-10,6,BEAUTY,11.0,0
1692775,2015-08-10,6,CLEANING,1281.0,1
1692798,2015-08-10,6,PRODUCE,3219.3740000000003,0
1692803,2015-08-10,7,BEAUTY,3.0,0
1692808,2015-08-10,7,CLEANING,701.0,2
1692831,2015-08-10,7,PRODUCE,3912.3071,0
1692836,2015-08-10,8,BEAUTY,4.0,0
1692841,2015-08-10,8,CLEANING,1196.0,2
1692864,2015-08-10,8,PRODUCE,4592.153,0
1692869,2015-08-10,9,BEAUTY,7.0,0
1692874,2015-08-10,9,CLEANING,1967.0,0
1692897,2015-08-10,9,PRODUCE,1794.7920000000001,0
1692902,2015-08-11,1,BEAUTY,3.0,0
1692907,2015-08-11,1,CLEANING,644.0,2
1692930,2015-08-11,1,PRODUCE,2523.308,0
1692935,2015-08-11,10,BEAUTY,0.0,0
1692940,2015-08-11,10,CLEANING,667.0,2
1692963,2015-08-11,10,PRODUCE,224.39,60
1693265,2015-08-11,2,BEAUTY,0.0,0
1693270,2015-08-11,2,CLEANING,772.0,2
1693293,2015-08-11,2,PRODUCE,2295.18,0
1693628,2015-08-11,3,BEAUTY,9.0,0
1693633,2015-08-11,3,CLEANING,1780.0,4
1693656,2015-08-11,3,PRODUCE,7256.144,1
1693991,2015-08-11,4,BEAUTY,3.0,0
1693996,2015-08-11,4,CLEANING,742.0,3
1694019,2015-08-11,4,PRODUCE,2221.729,0
1694354,2015-08-11,5,BEAUTY,3.0,0
1694359,2015-08-11,5,CLEANING,811.0,3
1694382,2015-08-11,5,PRODUCE,1491.809,0
1694552,2015-08-11,6,BEAUTY,6.0,0
1694557,2015-08-11,6,CLEANING,978.0,2
1694580,2015-08-11,6,PRODUCE,2416.2129999999997,0
1694585,2015-08-11,7,BEAUTY,5.0,0
1694590,2015-08-11,7,CLEANING,1031.0,2
1694613,2015-08-11,7,PRODUCE,5228.675,0
1694618,2015-08-11,8,BEAUTY,6.0,0
1694623,2015-08-11,8,CLEANING,1030.0,2
1694646,2015-08-11,8,PRODUCE,4517.49,0
1694651,2015-08-11,9,BEAUTY,3.0,0
1694656,2015-08-11,9,CLEANING,1597.0,1
1694679,2015-08-11,9,PRODUCE,1889.155,127
1694684,2015-08-12,1,BEAUTY,3.0,0
1694689,2015-08-12,1,CLEANING,832.0,1
1694712,2015-08-12,1,PRODUCE,3945.867,191
1694717,2015-08-12,10,BEAUTY,2.0,0
1694722,2015-08-12,10,CLEANING,578.0,0
1694745,2015-08-12,10,PRODUCE,185.55,0
1695047,2015-08-12,2,BEAUTY,3.0,0
1695052,2015-08-12,2,CLEANING,896.0,1
1695075,2015-08-12,2,PRODUCE,3682.28,180
1695410,2015-08-12,3,BEAUTY,11.0,0
1695415,2015-08-12,3,CLEANING,2103.0,3
1695438,2015-08-12,3,PRODUCE,11411.678999999998,191
1695773,2015-08-12,4,BEAUTY,1.0,0
1695778,2015-08-12,4,CLEANING,858.0,2
1695801,2015-08-12,4,PRODUCE,3171.188,164
1696136,2015-08-12,5,BEAUTY,0.0,0
1696141,2015-08-12,5,CLEANING,819.0,3
1696164,2015-08-12,5,PRODUCE,2106.451,151
1696334,2015-08-12,6,BEAUTY,3.0,0
1696339,2015-08-12,6,CLEANING,1072.0,3
1696362,2015-08-12,6,PRODUCE,3382.0469,177
1696367,2015-08-12,7,BEAUTY,6.0,0
1696372,2015-08-12,7,CLEANING,1124.0,4
1696395,2015-08-12,7,PRODUCE,6486.044,194
1696400,2015-08-12,8,BEAUTY,1.0,0
1696405,2015-08-12,8,CLEANING,1177.0,3
1696428,2015-08-12,8,PRODUCE,6602.995,206
1696433,2015-08-12,9,BEAUTY,5.0,0
1696438,2015-08-12,9,CLEANING,1505.0,0
1696461,2015-08-12,9,PRODUCE,1175.609,6
1696466,2015-08-13,1,BEAUTY,2.0,0
1696471,2015-08-13,1,CLEANING,654.0,2
1696494,2015-08-13,1,PRODUCE,1945.493,0
1696499,2015-08-13,10,BEAUTY,0.0,0
1696504,2015-08-13,10,CLEANING,659.0,0
1696527,2015-08-13,10,PRODUCE,189.79,0
1696829,2015-08-13,2,BEAUTY,0.0,0
1696834,2015-08-13,2,CLEANING,965.0,1
1696857,2015-08-13,2,PRODUCE,2187.433,0
1697192,2015-08-13,3,BEAUTY,11.0,0
1697197,2015-08-13,3,CLEANING,1794.0,4
1697220,2015-08-13,3,PRODUCE,6492.755999999999,0
1697555,2015-08-13,4,BEAUTY,2.0,0
1697560,2015-08-13,4,CLEANING,691.0,2
1697583,2015-08-13,4,PRODUCE,1842.204,1
1697918,2015-08-13,5,BEAUTY,2.0,0
1697923,2015-08-13,5,CLEANING,603.0,1
1697946,2015-08-13,5,PRODUCE,1121.5839999999998,1
1698116,2015-08-13,6,BEAUTY,5.0,0
1698121,2015-08-13,6,CLEANING,940.0,3
1698144,2015-08-13,6,PRODUCE,2306.658,3
1698149,2015-08-13,7,BEAUTY,6.0,0
1698154,2015-08-13,7,CLEANING,899.0,2
1698177,2015-08-13,7,PRODUCE,4598.638,0
1698182,2015-08-13,8,BEAUTY,3.0,0
1698187,2015-08-13,8,CLEANING,829.0,1
1698210,2015-08-13,8,PRODUCE,2984.8720000000003,0
1698215,2015-08-13,9,BEAUTY,3.0,0
1698220,2015-08-13,9,CLEANING,1550.0,1
1698243,2015-08-13,9,PRODUCE,1354.0870000000002,0
1698248,2015-08-14,1,BEAUTY,3.0,0
1698253,2015-08-14,1,CLEANING,826.0,0
1698276,2015-08-14,1,PRODUCE,2587.277,0
1698281,2015-08-14,10,BEAUTY,0.0,0
1698286,2015-08-14,10,CLEANING,681.0,0
1698309,2015-08-14,10,PRODUCE,204.61700000000002,1
1698611,2015-08-14,2,BEAUTY,6.0,0
1698616,2015-08-14,2,CLEANING,932.0,2
1698639,2015-08-14,2,PRODUCE,2175.1479999999997,0
1698974,2015-08-14,3,BEAUTY,6.0,0
1698979,2015-08-14,3,CLEANING,2110.0,3
1699002,2015-08-14,3,PRODUCE,7280.829000000001,0
1699337,2015-08-14,4,BEAUTY,0.0,0
1699342,2015-08-14,4,CLEANING,799.0,1
1699365,2015-08-14,4,PRODUCE,2009.392,0
1699700,2015-08-14,5,BEAUTY,3.0,0
1699705,2015-08-14,5,CLEANING,831.0,3
1699728,2015-08-14,5,PRODUCE,1419.12,0
1699898,2015-08-14,6,BEAUTY,5.0,0
1699903,2015-08-14,6,CLEANING,1049.0,3
1699926,2015-08-14,6,PRODUCE,2238.242,0
1699931,2015-08-14,7,BEAUTY,5.0,0
1699936,2015-08-14,7,CLEANING,1267.0,1
1699959,2015-08-14,7,PRODUCE,5406.882,0
1699964,2015-08-14,8,BEAUTY,5.0,0
1699969,2015-08-14,8,CLEANING,1179.0,3
1699992,2015-08-14,8,PRODUCE,4381.0070000000005,0
1699997,2015-08-14,9,BEAUTY,3.0,0
1700002,2015-08-14,9,CLEANING,1372.0,2
1700025,2015-08-14,9,PRODUCE,1056.981,0
1700030,2015-08-15,1,BEAUTY,0.0,0
1700035,2015-08-15,1,CLEANING,700.0,2
1700058,2015-08-15,1,PRODUCE,2617.209,0
1700063,2015-08-15,10,BEAUTY,2.0,0
1700068,2015-08-15,10,CLEANING,1065.0,0
1700091,2015-08-15,10,PRODUCE,265.692,0
1700393,2015-08-15,2,BEAUTY,10.0,0
1700398,2015-08-15,2,CLEANING,1057.0,3
1700421,2015-08-15,2,PRODUCE,3103.3140000000003,0
1700756,2015-08-15,3,BEAUTY,6.0,0
1700761,2015-08-15,3,CLEANING,2687.0,3
1700784,2015-08-15,3,PRODUCE,9918.332,0
1701119,2015-08-15,4,BEAUTY,2.0,0
1701124,2015-08-15,4,CLEANING,852.0,2
1701147,2015-08-15,4,PRODUCE,2805.5809999999997,0
1701482,2015-08-15,5,BEAUTY,5.0,0
1701487,2015-08-15,5,CLEANING,1093.0,2
1701510,2015-08-15,5,PRODUCE,1828.1979999999999,2
1701680,2015-08-15,6,BEAUTY,9.0,0
1701685,2015-08-15,6,CLEANING,1539.0,2
1701708,2015-08-15,6,PRODUCE,3186.5359999999996,1
1701713,2015-08-15,7,BEAUTY,4.0,0
1701718,2015-08-15,7,CLEANING,1052.0,1
1701741,2015-08-15,7,PRODUCE,5226.608,0
1701746,2015-08-15,8,BEAUTY,4.0,0
1701751,2015-08-15,8,CLEANING,1860.0,3
1701774,2015-08-15,8,PRODUCE,6113.911,0
1701779,2015-08-15,9,BEAUTY,8.0,0
1701784,2015-08-15,9,CLEANING,2489.0,3
1701807,2015-08-15,9,PRODUCE,1685.0439999999999,0
1701812,2015-08-16,1,BEAUTY,2.0,0
1701817,2015-08-16,1,CLEANING,260.0,2
1701840,2015-08-16,1,PRODUCE,945.878,0
1701845,2015-08-16,10,BEAUTY,1.0,0
1701850,2015-08-16,10,CLEANING,769.0,2
1701873,2015-08-16,10,PRODUCE,247.843,1
1702175,2015-08-16,2,BEAUTY,3.0,0
1702180,2015-08-16,2,CLEANING,1146.0,3
1702203,2015-08-16,2,PRODUCE,3218.605,0
1702538,2015-08-16,3,BEAUTY,8.0,0
1702543,2015-08-16,3,CLEANING,2781.0,3
1702566,2015-08-16,3,PRODUCE,9004.58,0
1702901,2015-08-16,4,BEAUTY,6.0,0
1702906,2015-08-16,4,CLEANING,926.0,4
1702929,2015-08-16,4,PRODUCE,2963.6220000000003,0
1703264,2015-08-16,5,BEAUTY,6.0,0
1703269,2015-08-16,5,CLEANING,1143.0,3
1703292,2015-08-16,5,PRODUCE,1666.4451,5
1703462,2015-08-16,6,BEAUTY,11.0,0
1703467,2015-08-16,6,CLEANING,1551.0,4
1703490,2015-08-16,6,PRODUCE,3351.2529999999997,0
1703495,2015-08-16,7,BEAUTY,14.0,0
1703500,2015-08-16,7,CLEANING,933.0,3
1703523,2015-08-16,7,PRODUCE,4109.201,1
1703528,2015-08-16,8,BEAUTY,3.0,0
1703533,2015-08-16,8,CLEANING,1564.0,3
1703556,2015-08-16,8,PRODUCE,5809.18,0
1703561,2015-08-16,9,BEAUTY,9.0,0
1703566,2015-08-16,9,CLEANING,2450.0,1
1703589,2015-08-16,9,PRODUCE,2078.7070000000003,2
1703594,2015-08-17,1,BEAUTY,2.0,0
1703599,2015-08-17,1,CLEANING,673.0,2
1703622,2015-08-17,1,PRODUCE,2405.072,0
1703627,2015-08-17,10,BEAUTY,0.0,0
1703632,2015-08-17,10,CLEANING,843.0,0
1703655,2015-08-17,10,PRODUCE,211.2,0
1703957,2015-08-17,2,BEAUTY,0.0,0
1703962,2015-08-17,2,CLEANING,854.0,1
1703985,2015-08-17,2,PRODUCE,2237.65,2
1704320,2015-08-17,3,BEAUTY,7.0,0
1704325,2015-08-17,3,CLEANING,2046.0,3
1704348,2015-08-17,3,PRODUCE,7730.441999999999,0
1704683,2015-08-17,4,BEAUTY,5.0,0
1704688,2015-08-17,4,CLEANING,885.0,4
1704711,2015-08-17,4,PRODUCE,2240.074,1
1705046,2015-08-17,5,BEAUTY,5.0,0
1705051,2015-08-17,5,CLEANING,808.0,3
1705074,2015-08-17,5,PRODUCE,1616.1789999999999,0
1705244,2015-08-17,6,BEAUTY,5.0,0
1705249,2015-08-17,6,CLEANING,1083.0,3
1705272,2015-08-17,6,PRODUCE,2448.29,0
1705277,2015-08-17,7,BEAUTY,7.0,0
1705282,2015-08-17,7,CLEANING,1058.0,1
1705305,2015-08-17,7,PRODUCE,4710.434,0
1705310,2015-08-17,8,BEAUTY,4.0,0
1705315,2015-08-17,8,CLEANING,1244.0,3
1705338,2015-08-17,8,PRODUCE,4189.549,0
1705343,2015-08-17,9,BEAUTY,4.0,0
1705348,2015-08-17,9,CLEANING,1924.0,1
1705371,2015-08-17,9,PRODUCE,1460.94,0
1705376,2015-08-18,1,BEAUTY,2.0,0
1705381,2015-08-18,1,CLEANING,633.0,2
1705404,2015-08-18,1,PRODUCE,2254.344,0
1705409,2015-08-18,10,BEAUTY,1.0,0
1705414,2015-08-18,10,CLEANING,782.0,0
1705437,2015-08-18,10,PRODUCE,275.453,57
1705739,2015-08-18,2,BEAUTY,2.0,0
1705744,2015-08-18,2,CLEANING,722.0,2
1705767,2015-08-18,2,PRODUCE,1831.693,0
1706102,2015-08-18,3,BEAUTY,8.0,0
1706107,2015-08-18,3,CLEANING,1926.0,3
1706130,2015-08-18,3,PRODUCE,6579.179,0
1706465,2015-08-18,4,BEAUTY,4.0,0
1706470,2015-08-18,4,CLEANING,693.0,2
1706493,2015-08-18,4,PRODUCE,1872.5739999999998,1
1706828,2015-08-18,5,BEAUTY,6.0,0
1706833,2015-08-18,5,CLEANING,1008.0,3
1706856,2015-08-18,5,PRODUCE,1470.035,0
1707026,2015-08-18,6,BEAUTY,4.0,0
1707031,2015-08-18,6,CLEANING,884.0,3
1707054,2015-08-18,6,PRODUCE,2089.749,0
1707059,2015-08-18,7,BEAUTY,2.0,0
1707064,2015-08-18,7,CLEANING,1014.0,2
1707087,2015-08-18,7,PRODUCE,4488.304,0
1707092,2015-08-18,8,BEAUTY,8.0,0
1707097,2015-08-18,8,CLEANING,986.0,1
1707120,2015-08-18,8,PRODUCE,3656.803,0
1707125,2015-08-18,9,BEAUTY,1.0,0
1707130,2015-08-18,9,CLEANING,1657.0,0
1707153,2015-08-18,9,PRODUCE,2126.815,134
1707158,2015-08-19,1,BEAUTY,1.0,0
1707163,2015-08-19,1,CLEANING,711.0,2
1707186,2015-08-19,1,PRODUCE,3301.134,185
1707191,2015-08-19,10,BEAUTY,0.0,0
1707196,2015-08-19,10,CLEANING,662.0,0
1707219,2015-08-19,10,PRODUCE,167.882,0
1707521,2015-08-19,2,BEAUTY,1.0,0
1707526,2015-08-19,2,CLEANING,958.0,1
1707549,2015-08-19,2,PRODUCE,3383.623,192
1707884,2015-08-19,3,BEAUTY,18.0,0
1707889,2015-08-19,3,CLEANING,1997.0,2
1707912,2015-08-19,3,PRODUCE,10123.129,185
1708247,2015-08-19,4,BEAUTY,0.0,0
1708252,2015-08-19,4,CLEANING,781.0,1
1708275,2015-08-19,4,PRODUCE,2683.8379999999997,161
1708610,2015-08-19,5,BEAUTY,3.0,0
1708615,2015-08-19,5,CLEANING,906.0,4
1708638,2015-08-19,5,PRODUCE,2065.181,158
1708808,2015-08-19,6,BEAUTY,3.0,0
1708813,2015-08-19,6,CLEANING,969.0,2
1708836,2015-08-19,6,PRODUCE,3176.005,186
1708841,2015-08-19,7,BEAUTY,5.0,0
1708846,2015-08-19,7,CLEANING,902.0,2
1708869,2015-08-19,7,PRODUCE,5794.983,185
1708874,2015-08-19,8,BEAUTY,7.0,0
1708879,2015-08-19,8,CLEANING,1231.0,3
1708902,2015-08-19,8,PRODUCE,6331.102,211
1708907,2015-08-19,9,BEAUTY,3.0,0
1708912,2015-08-19,9,CLEANING,1646.0,0
1708935,2015-08-19,9,PRODUCE,1270.355,1
1708940,2015-08-20,1,BEAUTY,2.0,0
1708945,2015-08-20,1,CLEANING,662.0,2
1708968,2015-08-20,1,PRODUCE,2018.444,0
1708973,2015-08-20,10,BEAUTY,0.0,0
1708978,2015-08-20,10,CLEANING,629.0,0
1709001,2015-08-20,10,PRODUCE,174.842,0
1709303,2015-08-20,2,BEAUTY,2.0,0
1709308,2015-08-20,2,CLEANING,942.0,2
1709331,2015-08-20,2,PRODUCE,2052.43,0
1709666,2015-08-20,3,BEAUTY,13.0,0
1709671,2015-08-20,3,CLEANING,1796.0,2
1709694,2015-08-20,3,PRODUCE,6185.62,0
1710029,2015-08-20,4,BEAUTY,0.0,0
1710034,2015-08-20,4,CLEANING,646.0,2
1710057,2015-08-20,4,PRODUCE,1715.631,1
1710392,2015-08-20,5,BEAUTY,3.0,0
1710397,2015-08-20,5,CLEANING,707.0,2
1710420,2015-08-20,5,PRODUCE,1340.4379999999999,0
1710590,2015-08-20,6,BEAUTY,5.0,0
1710595,2015-08-20,6,CLEANING,951.0,3
1710618,2015-08-20,6,PRODUCE,1829.495,0
1710623,2015-08-20,7,BEAUTY,1.0,0
1710628,2015-08-20,7,CLEANING,878.0,2
1710651,2015-08-20,7,PRODUCE,4128.968,0
1710656,2015-08-20,8,BEAUTY,6.0,0
1710661,2015-08-20,8,CLEANING,1018.0,3
1710684,2015-08-20,8,PRODUCE,3561.157,0
1710689,2015-08-20,9,BEAUTY,2.0,0
1710694,2015-08-20,9,CLEANING,1573.0,0
1710717,2015-08-20,9,PRODUCE,1146.077,3
1710722,2015-08-21,1,BEAUTY,5.0,0
1710727,2015-08-21,1,CLEANING,770.0,2
1710750,2015-08-21,1,PRODUCE,2412.636,4
1710755,2015-08-21,10,BEAUTY,0.0,0
1710760,2015-08-21,10,CLEANING,695.0,0
1710783,2015-08-21,10,PRODUCE,175.002,0
1711085,2015-08-21,2,BEAUTY,4.0,0
1711090,2015-08-21,2,CLEANING,899.0,3
1711113,2015-08-21,2,PRODUCE,2166.844,0
1711448,2015-08-21,3,BEAUTY,9.0,0
1711453,2015-08-21,3,CLEANING,2028.0,3
1711476,2015-08-21,3,PRODUCE,6937.72,0
1711811,2015-08-21,4,BEAUTY,4.0,0
1711816,2015-08-21,4,CLEANING,813.0,3
1711839,2015-08-21,4,PRODUCE,2036.106,0
1712174,2015-08-21,5,BEAUTY,3.0,0
1712179,2015-08-21,5,CLEANING,832.0,3
1712202,2015-08-21,5,PRODUCE,1509.62,5
1712372,2015-08-21,6,BEAUTY,3.0,0
1712377,2015-08-21,6,CLEANING,1119.0,2
1712400,2015-08-21,6,PRODUCE,2326.222,0
1712405,2015-08-21,7,BEAUTY,3.0,0
1712410,2015-08-21,7,CLEANING,979.0,2
1712433,2015-08-21,7,PRODUCE,4760.866,0
1712438,2015-08-21,8,BEAUTY,5.0,0
1712443,2015-08-21,8,CLEANING,1238.0,3
1712466,2015-08-21,8,PRODUCE,4263.621,0
1712471,2015-08-21,9,BEAUTY,4.0,0
1712476,2015-08-21,9,CLEANING,1383.0,1
1712499,2015-08-21,9,PRODUCE,1059.123,0
1712504,2015-08-22,1,BEAUTY,4.0,0
1712509,2015-08-22,1,CLEANING,545.0,1
1712532,2015-08-22,1,PRODUCE,2347.014,0
1712537,2015-08-22,10,BEAUTY,3.0,0
1712542,2015-08-22,10,CLEANING,888.0,1
1712565,2015-08-22,10,PRODUCE,253.865,0
1712867,2015-08-22,2,BEAUTY,2.0,0
1712872,2015-08-22,2,CLEANING,992.0,2
1712895,2015-08-22,2,PRODUCE,2661.605,0
1713230,2015-08-22,3,BEAUTY,12.0,0
1713235,2015-08-22,3,CLEANING,2164.0,3
1713258,2015-08-22,3,PRODUCE,8231.943000000001,0
1713593,2015-08-22,4,BEAUTY,6.0,0
1713598,2015-08-22,4,CLEANING,877.0,1
1713621,2015-08-22,4,PRODUCE,2597.827,0
1713956,2015-08-22,5,BEAUTY,3.0,0
1713961,2015-08-22,5,CLEANING,807.0,3
1713984,2015-08-22,5,PRODUCE,1513.6370000000002,1
1714154,2015-08-22,6,BEAUTY,11.0,0
1714159,2015-08-22,6,CLEANING,1229.0,3
1714182,2015-08-22,6,PRODUCE,2652.929,0
1714187,2015-08-22,7,BEAUTY,1.0,0
1714192,2015-08-22,7,CLEANING,841.0,2
1714215,2015-08-22,7,PRODUCE,4812.182,0
1714220,2015-08-22,8,BEAUTY,5.0,0
1714225,2015-08-22,8,CLEANING,1296.0,3
1714248,2015-08-22,8,PRODUCE,5276.978,0
1714253,2015-08-22,9,BEAUTY,4.0,0
1714258,2015-08-22,9,CLEANING,1995.0,1
1714281,2015-08-22,9,PRODUCE,1538.974,2
1714286,2015-08-23,1,BEAUTY,3.0,0
1714291,2015-08-23,1,CLEANING,222.0,2
1714314,2015-08-23,1,PRODUCE,1077.856,0
1714319,2015-08-23,10,BEAUTY,1.0,0
1714324,2015-08-23,10,CLEANING,831.0,0
1714347,2015-08-23,10,PRODUCE,238.612,0
1714649,2015-08-23,2,BEAUTY,2.0,0
1714654,2015-08-23,2,CLEANING,1115.0,2
1714677,2015-08-23,2,PRODUCE,3040.869,0
1715012,2015-08-23,3,BEAUTY,16.0,0
1715017,2015-08-23,3,CLEANING,2472.0,2
1715040,2015-08-23,3,PRODUCE,9673.860999999999,0
1715375,2015-08-23,4,BEAUTY,3.0,0
1715380,2015-08-23,4,CLEANING,932.0,2
1715403,2015-08-23,4,PRODUCE,2902.4011,0
1715738,2015-08-23,5,BEAUTY,5.0,0
1715743,2015-08-23,5,CLEANING,912.0,3
1715766,2015-08-23,5,PRODUCE,1670.0639999999999,5
1715936,2015-08-23,6,BEAUTY,11.0,0
1715941,2015-08-23,6,CLEANING,1462.0,3
1715964,2015-08-23,6,PRODUCE,3377.937,1
1715969,2015-08-23,7,BEAUTY,7.0,0
1715974,2015-08-23,7,CLEANING,784.0,2
1715997,2015-08-23,7,PRODUCE,4240.17,0
1716002,2015-08-23,8,BEAUTY,9.0,0
1716007,2015-08-23,8,CLEANING,1269.0,2
1716030,2015-08-23,8,PRODUCE,5369.331,0
1716035,2015-08-23,9,BEAUTY,2.0,0
1716040,2015-08-23,9,CLEANING,2186.0,0
1716063,2015-08-23,9,PRODUCE,2040.967,0
1716068,2015-08-24,1,BEAUTY,3.0,0
